node_id,latitude,longitude,street_count,is_signal,avg_speed_limit,avg_road_weight
3746139143,28.5992674,77.2238974,3,0,30.0,0.35000000000000003
3746139147,28.5994689,77.2245414,3,0,30.0,0.35000000000000003
3746139149,28.5994508,77.2234009,3,0,30.0,0.35000000000000003
3746139150,28.5994387,77.2255272,3,0,30.0,0.35000000000000003
3746139152,28.5995146,77.2238929,3,0,30.0,0.35000000000000003
3746139155,28.5995511,77.2246333,3,0,30.0,0.35000000000000003
3746139156,28.5995977,77.225478,3,0,30.0,0.35000000000000003
3746139157,28.5996663,77.2242807,3,0,30.0,0.35000000000000003
3746139158,28.5996586,77.2240177,3,0,30.0,0.35000000000000003
3746139159,28.5997234,77.2236147,3,0,30.0,0.35000000000000003
3746139160,28.5996902,77.2247798,3,0,30.0,0.35000000000000003
3746139161,28.599712,77.2250196,3,0,30.0,0.35000000000000003
3746139163,28.5997708,77.2243956,3,0,30.0,0.35000000000000003
3746139164,28.599801,77.2238371,3,0,30.0,0.35000000000000003
3746139166,28.5998406,77.2251409,3,0,30.0,0.35000000000000003
3746139167,28.5998703,77.2245012,3,0,30.0,0.35000000000000003
3746139171,28.5999996,77.2240509,3,0,30.0,0.35000000000000003
3746139172,28.6000144,77.2251089,1,0,30.0,0.35
3746139174,28.6003148,77.2243492,3,0,30.0,0.35000000000000003
3746139176,28.600575,77.2240285,3,0,30.0,0.35000000000000003
3746139177,28.6007204,77.2238819,3,0,30.0,0.35000000000000003
3748762607,28.5462481,77.1388986,3,0,30.0,0.35000000000000003
3748762609,28.5467244,77.1370367,3,0,30.0,0.35000000000000003
3748762611,28.5468905,77.1363231,3,0,36.666666666666664,0.5166666666666667
3748762613,28.547145,77.1373805,1,0,30.0,0.35
3748762614,28.5471764,77.1371135,4,0,30.0,0.35
3748762615,28.5472264,77.1366435,1,0,30.0,0.35
3748762616,28.54724,77.1392375,4,0,30.0,0.35
3748762617,28.5472832,77.1363909,3,0,36.666666666666664,0.5166666666666667
3748762618,28.5473134,77.1362357,3,0,30.0,0.35000000000000003
3748762621,28.5475183,77.1375366,1,0,30.0,0.35
3748762622,28.5475558,77.1371646,4,0,30.0,0.35
3748762623,28.5475373,77.1352818,1,0,30.0,0.35
3748762624,28.547616,77.1366279,1,0,30.0,0.35
3748772825,28.5476379,77.1392484,4,0,30.0,0.35
3748772826,28.5476776,77.1362758,3,0,30.0,0.35000000000000003
3748772829,28.5478901,77.1376129,1,0,30.0,0.35
3748772830,28.5479052,77.1353548,1,0,30.0,0.35
3748772831,28.5479348,77.1372155,4,0,30.0,0.35
3748772832,28.5479757,77.1366578,1,0,30.0,0.35
3748772833,28.5479764,77.1394595,4,0,30.0,0.35
3748772836,28.5482723,77.1363457,3,0,30.0,0.35000000000000003
3748772837,28.5482754,77.1377149,1,0,30.0,0.35
3748772838,28.548324,77.1372755,4,0,30.0,0.35
3748772840,28.5483654,77.1367092,1,0,30.0,0.35
3748772841,28.5484649,77.1355019,1,0,30.0,0.35
3748772843,28.5486447,77.1363987,3,0,30.0,0.35000000000000003
3748772844,28.5486471,77.1378787,1,0,30.0,0.35
3748772846,28.5487045,77.137328,4,0,30.0,0.35
3748772848,28.5487423,77.1367329,1,0,30.0,0.35
3748772850,28.5487957,77.1356327,1,0,30.0,0.35
3748772853,28.5490034,77.1364391,3,0,30.0,0.35000000000000003
3748772854,28.5490861,77.1373783,3,0,30.0,0.35000000000000003
3748772855,28.5491182,77.1367964,1,0,30.0,0.35
3748772856,28.5491187,77.1359016,1,0,30.0,0.35
3748772860,28.5492962,77.1374026,3,0,30.0,0.35000000000000003
3748772863,28.5493526,77.1364828,3,0,30.0,0.35000000000000003
3748772864,28.5493324,77.1366456,4,0,35.0,0.475
3748772867,28.5494982,77.1360366,3,0,30.0,0.35000000000000003
3748772869,28.5498056,77.1355237,1,0,30.0,0.35
3748772893,28.5532364,77.1377082,3,0,36.666666666666664,0.5166666666666667
3862390108,28.5749682,77.0909659,3,0,30.0,0.35000000000000003
3862390110,28.5750527,77.0925908,3,0,30.0,0.35000000000000003
3862390115,28.5752696,77.0986049,3,0,30.0,0.35000000000000003
3862390117,28.5752547,77.0969709,3,0,30.0,0.35000000000000003
3862390134,28.5754472,77.0946111,3,0,30.0,0.35000000000000003
3862390136,28.5754931,77.1001587,1,0,30.0,0.35
3862390144,28.5755573,77.0912401,3,0,30.0,0.35000000000000003
3862390148,28.5756217,77.0926045,3,0,30.0,0.35000000000000003
3862390153,28.575746,77.1004945,3,0,30.0,0.35000000000000003
3862390155,28.575745,77.0991185,3,0,30.0,0.35000000000000003
3862390162,28.5840989,77.1111625,4,0,30.0,0.35
3862390165,28.5844633,77.1216278,3,0,30.0,0.35000000000000003
3862390175,28.5851127,77.1197451,3,0,30.0,0.35000000000000003
3862390178,28.58524,77.1115984,3,0,30.0,0.35000000000000003
3862390188,28.5857467,77.1199559,1,0,30.0,0.35
3862390200,28.5861785,77.1119581,3,0,30.0,0.35000000000000003
3862390202,28.585631,77.1239825,1,0,30.0,0.35
3862390205,28.5865111,77.1132198,4,0,30.0,0.35
3862390207,28.5868536,77.1228555,4,0,35.0,0.475
3862390211,28.5873842,77.1136824,3,0,30.0,0.35000000000000003
3862390226,28.5898569,77.1199269,3,0,36.666666666666664,0.5166666666666667
3862390228,28.5901402,77.1192303,3,0,30.0,0.35000000000000003
3862390233,28.5910414,77.1169586,3,0,30.0,0.35000000000000003
3862390234,28.5912059,77.1165404,3,0,30.0,0.35000000000000003
3862390237,28.5915092,77.1207626,3,0,36.666666666666664,0.5166666666666667
3862391050,28.5761807,77.0987779,3,0,30.0,0.35000000000000003
3862391055,28.5763436,77.0999731,4,0,30.0,0.35
3862391102,28.5730776,77.0957049,3,0,30.0,0.35000000000000003
3862391104,28.5731489,77.0946266,3,0,30.0,0.35000000000000003
3862391112,28.5733342,77.0987272,3,0,30.0,0.35000000000000003
3862391115,28.5734124,77.0977027,3,0,30.0,0.35000000000000003
3862391119,28.5734786,77.0967952,4,0,30.0,0.35
3862391125,28.5735859,77.0957551,3,0,30.0,0.35000000000000003
3862391130,28.573838,77.1002306,3,0,30.0,0.35000000000000003
3862391132,28.573847,77.0977412,3,0,30.0,0.35000000000000003
3862391136,28.5739004,77.0968282,4,0,30.0,0.35
3862391138,28.5739611,77.0987999,3,0,30.0,0.35000000000000003
3862391143,28.5739896,77.0957955,4,0,30.0,0.35
3862391146,28.5740379,77.0947387,3,0,30.0,0.35000000000000003
3862391148,28.5740584,77.0944618,3,0,30.0,0.35000000000000003
3862391151,28.5741025,77.0940413,3,0,30.0,0.35000000000000003
3862391153,28.5741678,77.0931558,3,0,30.0,0.35000000000000003
3862391156,28.5742068,77.0906278,3,0,30.0,0.35000000000000003
3862391258,28.5742156,77.0925567,3,0,30.0,0.35000000000000003
3862391263,28.5744804,77.1002868,3,0,30.0,0.35000000000000003
3862391268,28.5746333,77.0985363,3,0,30.0,0.35000000000000003
3862391273,28.5747842,77.0985464,3,0,30.0,0.35000000000000003
3862391274,28.5747946,77.0978205,3,0,30.0,0.35000000000000003
3862391277,28.5748,77.0969271,4,0,30.0,0.35
3862391278,28.5748533,77.0958895,3,0,30.0,0.35000000000000003
3862391279,28.5748432,77.0875364,3,0,30.0,0.35000000000000003
3862391285,28.577493,77.0885793,3,0,30.0,0.35000000000000003
3862391288,28.5776115,77.0921674,3,0,30.0,0.35000000000000003
3862391293,28.5777143,77.0874619,3,0,30.0,0.35000000000000003
3862391294,28.5777391,77.0986419,1,0,30.0,0.35
3862391301,28.5780123,77.0976817,1,0,30.0,0.35
3862391306,28.5779776,77.0870318,1,0,30.0,0.35
3862391307,28.578022,77.0877045,3,0,30.0,0.35000000000000003
3862391310,28.5782513,77.0878767,1,0,30.0,0.35
3862391313,28.5783759,77.1011977,3,0,36.666666666666664,0.5166666666666667
3862391317,28.5784399,77.1084952,3,0,30.0,0.35000000000000003
3862391318,28.5785215,77.0881915,3,0,30.0,0.35000000000000003
3862391321,28.5785125,77.0892542,3,0,30.0,0.35000000000000003
3862391334,28.5787709,77.1074921,4,0,30.0,0.35
3862391337,28.5789238,77.0894502,3,0,30.0,0.35000000000000003
3862391343,28.5791321,77.0890676,3,0,30.0,0.35000000000000003
3862391346,28.5793096,77.0887656,3,0,30.0,0.35000000000000003
3862391349,28.579333,77.1204725,1,0,30.0,0.35
3862391354,28.5795319,77.1090116,3,0,30.0,0.35000000000000003
3862391359,28.5758297,77.0913621,3,0,30.0,0.35000000000000003
3862391362,28.5758967,77.092594,3,0,30.0,0.35000000000000003
3862391363,28.5759239,77.0927427,3,0,30.0,0.35000000000000003
3862391364,28.5759538,77.1008074,1,0,30.0,0.35
3862391365,28.5759218,77.1145716,3,0,36.666666666666664,0.5166666666666667
3862391372,28.5759806,77.0937255,3,0,30.0,0.35000000000000003
3862391375,28.5760253,77.0946277,4,0,30.0,0.35
3862391376,28.5760042,77.0942492,3,0,30.0,0.35000000000000003
3862391460,28.5763942,77.0932142,1,0,30.0,0.35
3862391461,28.5764138,77.0937132,4,0,30.0,0.35
3862391463,28.5764474,77.094357,3,0,30.0,0.35000000000000003
3862391472,28.576591,77.0961029,1,0,30.0,0.35
3862391475,28.5766171,77.0956931,1,0,30.0,0.35
3862391482,28.5767465,77.0996206,3,0,30.0,0.35000000000000003
3862391484,28.5767759,77.0944191,3,0,30.0,0.35000000000000003
3862391486,28.5768635,77.0997936,3,0,30.0,0.35000000000000003
3862391489,28.5768794,77.0990644,1,0,30.0,0.35
3862391494,28.5769014,77.0937211,3,0,30.0,0.35000000000000003
3862391496,28.5769117,77.1007847,1,0,30.0,0.35
3862391503,28.5770469,77.094464,3,0,30.0,0.35000000000000003
3862391506,28.5770765,77.0927011,3,0,30.0,0.35000000000000003
3862391511,28.5771682,77.0884211,3,0,30.0,0.35000000000000003
3862391514,28.5772281,77.0919952,3,0,30.0,0.35000000000000003
3862391515,28.5772577,77.0992345,3,0,30.0,0.35000000000000003
3862391520,28.5773893,77.0872803,3,0,30.0,0.35000000000000003
3862391522,28.5774187,77.0981159,3,0,30.0,0.35000000000000003
3862391524,28.5774369,77.0887318,3,0,30.0,0.35000000000000003
3862391527,28.5949885,77.1187485,3,0,30.0,0.35000000000000003
3862391529,28.5950648,77.1217387,4,0,30.0,0.375
3862391531,28.5951247,77.1211736,3,0,30.0,0.3833333333333333
3862391535,28.5952584,77.1208549,3,0,30.0,0.3833333333333333
3862391536,28.5953039,77.1207498,3,0,30.0,0.3833333333333333
3862391539,28.5953886,77.1189781,3,0,30.0,0.35000000000000003
3862391540,28.5954026,77.1178466,3,0,30.0,0.35000000000000003
3862391547,28.5957292,77.1198437,3,0,30.0,0.3833333333333333
3862391549,28.5957716,77.119739,3,0,30.0,0.3833333333333333
3862391550,28.5957975,77.1180586,3,0,30.0,0.35000000000000003
3862391552,28.59584,77.1192448,3,0,30.0,0.35000000000000003
3862391553,28.5959522,77.1193075,3,0,30.0,0.3833333333333333
3862391554,28.5960016,77.123023,3,0,36.666666666666664,0.5166666666666667
3862391555,28.596053,77.1190502,3,0,30.0,0.3833333333333333
3862391658,28.579881,77.1079754,4,0,30.0,0.35
3862391660,28.5800007,77.1091836,3,0,30.0,0.35000000000000003
3862391665,28.5803123,77.1081543,4,0,30.0,0.35
3862391669,28.580398,77.109476,3,0,30.0,0.35000000000000003
3862391675,28.5806563,77.1071463,3,0,30.0,0.35000000000000003
3862391676,28.5807157,77.1168953,4,0,30.0,0.35
3862391677,28.5807817,77.1083351,4,0,30.0,0.35
3862391680,28.5808833,77.1098878,3,0,30.0,0.35000000000000003
3862391684,28.5810969,77.1072807,4,0,30.0,0.35
3862391693,28.5813153,77.1085316,4,0,30.0,0.35
3862391695,28.5814475,77.1101046,3,0,30.0,0.35000000000000003
3862391704,28.5817095,77.117387,3,0,30.0,0.35000000000000003
3862391706,28.5818639,77.1087915,3,0,30.0,0.35000000000000003
3862391707,28.5818934,77.1086635,3,0,30.0,0.35000000000000003
3862391713,28.5821319,77.1062678,3,0,30.0,0.3833333333333333
3862391716,28.58226,77.0942622,3,0,35.0,0.475
3862391724,28.5829365,77.1180137,3,0,36.666666666666664,0.5166666666666667
3862391725,28.583013,77.1107247,4,0,30.0,0.35
3862391734,28.5836217,77.0920171,3,0,35.0,0.475
3862391740,28.5838992,77.1096029,3,0,30.0,0.35000000000000003
3862391741,28.584036,77.1231602,3,0,30.0,0.35000000000000003
3862391755,28.5922891,77.1211495,3,0,36.666666666666664,0.5166666666666667
3862391866,28.6016462,77.1179717,4,0,30.0,0.35
3862391868,28.6016854,77.1169167,3,0,30.0,0.35000000000000003
3862391888,28.6021188,77.1157662,3,0,30.0,0.35000000000000003
3862391917,28.6037717,77.1131581,1,0,30.0,0.4
3862391918,28.6041283,77.1220519,1,0,30.0,0.35
3862391919,28.6040838,77.1133165,3,0,45.0,0.625
3862391922,28.6075338,77.1209845,3,0,60.0,0.85
3862392057,28.5925061,77.1172022,3,0,30.0,0.35000000000000003
3862392060,28.5926687,77.1202078,3,0,30.0,0.35000000000000003
3862392070,28.5929039,77.1194736,3,0,30.0,0.3383333333333333
3862392073,28.5931008,77.1160444,3,0,30.0,0.35000000000000003
3862392077,28.5934129,77.1186059,3,0,30.0,0.35000000000000003
3862392082,28.5933078,77.1211263,3,0,30.0,0.35000000000000003
3862392085,28.5934484,77.120581,3,0,30.0,0.35000000000000003
3862392092,28.5936881,77.1199123,3,0,30.0,0.35000000000000003
3862392095,28.5938865,77.1219612,3,0,36.666666666666664,0.5166666666666667
3862392098,28.5940604,77.1215204,4,0,30.0,0.35
3862392099,28.5941018,77.1189179,3,0,30.0,0.35000000000000003
3862392102,28.5941559,77.1212892,3,0,30.0,0.35000000000000003
3862392107,28.594357,77.1207933,3,0,30.0,0.35000000000000003
3862392115,28.5946096,77.1203732,3,0,30.0,0.35000000000000003
3862392124,28.5990428,77.1205619,1,0,30.0,0.35
3862392126,28.5990436,77.1221775,3,0,30.0,0.35000000000000003
3862392127,28.5990456,77.1211009,4,0,30.0,0.35
3862392136,28.599239,77.1182641,3,0,30.0,0.35000000000000003
3862392142,28.5993485,77.1183407,3,0,30.0,0.35000000000000003
3862392145,28.5993983,77.1171562,4,0,30.0,0.35
3862392147,28.5994434,77.1205257,1,0,30.0,0.35
3862392149,28.5994541,77.1210996,4,0,30.0,0.35
3862392150,28.599466,77.1222451,3,0,30.0,0.35000000000000003
3862392155,28.5995755,77.115994,3,0,30.0,0.3833333333333333
3862392156,28.5996203,77.1184895,4,0,30.0,0.35
3862392160,28.5961571,77.122626,3,0,30.0,0.35000000000000003
3862392161,28.5962219,77.1183233,3,0,30.0,0.35000000000000003
3862392164,28.5962679,77.1223693,4,0,30.0,0.35
3862392166,28.5962934,77.1191643,3,0,30.0,0.35000000000000003
3862392167,28.5963631,77.1200632,4,0,30.0,0.35
3862392172,28.5964306,77.1213729,4,0,30.0,0.35
3862392173,28.5964902,77.1186914,3,0,30.0,0.35000000000000003
3862392176,28.596567,77.1185059,1,0,30.0,0.35
3862392177,28.5966368,77.1193349,3,0,30.0,0.35000000000000003
3862392179,28.5966768,77.1193568,3,0,30.0,0.35000000000000003
3862392185,28.5968173,77.1188645,4,0,30.0,0.35
3862392188,28.5968941,77.1234598,3,0,36.666666666666664,0.5166666666666667
3862392189,28.59691,77.1186499,1,0,30.0,0.35
3862392190,28.596893,77.1175737,3,0,30.0,0.3833333333333333
3862392191,28.5969461,77.1204165,3,0,30.0,0.35000000000000003
3862392193,28.5969579,77.1195139,3,0,30.0,0.35000000000000003
3862392194,28.5970597,77.1230733,3,0,30.0,0.35000000000000003
3862392197,28.5970802,77.1216492,3,0,30.0,0.35000000000000003
3862392198,28.5971534,77.1190425,3,0,30.0,0.35000000000000003
3862392199,28.5972212,77.1205546,4,0,30.0,0.35
3862392200,28.5971701,77.1228156,3,0,30.0,0.35000000000000003
3862392204,28.5972182,77.1213037,1,0,30.0,0.35
3862392205,28.5972205,77.1196511,3,0,30.0,0.35000000000000003
3862392208,28.597224,77.11886,1,0,30.0,0.35
3862392213,28.5974156,77.1168347,3,0,30.0,0.3833333333333333
3862392214,28.5974867,77.119793,4,0,30.0,0.35
3862392219,28.5975496,77.121902,3,0,30.0,0.35000000000000003
3862392221,28.5975617,77.1218846,3,0,30.0,0.35000000000000003
3862392224,28.5976273,77.1217465,4,0,30.0,0.35
3862392225,28.5977267,77.1199343,1,0,30.0,0.35
3862392229,28.5977032,77.1192547,1,0,30.0,0.35
3862392244,28.5981334,77.1216914,3,0,30.0,0.35000000000000003
3862392251,28.5981611,77.1203076,3,0,30.0,0.35000000000000003
3862392252,28.5981749,77.1204593,3,0,30.0,0.35000000000000003
3862392258,28.5985688,77.1191377,3,0,30.0,0.35000000000000003
3862392265,28.5984879,77.1176621,3,0,30.0,0.3833333333333333
3862392269,28.598548,77.1218998,3,0,30.0,0.35000000000000003
3862392274,28.5986042,77.1211132,3,0,30.0,0.35000000000000003
3862392282,28.5988381,77.1179995,3,0,30.0,0.35000000000000003
3862392368,28.5997812,77.1174034,4,0,30.0,0.35
3862392371,28.5998174,77.1156143,3,0,30.0,0.3833333333333333
3862392376,28.5998718,77.1210905,4,0,30.0,0.35
3862392378,28.5999623,77.1162944,3,0,30.0,0.35000000000000003
3862392385,28.6000668,77.118732,3,0,30.0,0.35000000000000003
3862392387,28.6001006,77.1187491,3,0,30.0,0.35000000000000003
3862392390,28.6001657,77.1176535,4,0,30.0,0.35
3862392392,28.6001964,77.1227985,3,0,30.0,0.35000000000000003
3862392396,28.6002619,77.1165007,3,0,30.0,0.35000000000000003
3862392400,28.6002846,77.1227361,3,0,30.0,0.35000000000000003
3862392401,28.600329,77.1165486,3,0,30.0,0.35000000000000003
3862392405,28.6004126,77.1177652,4,0,30.0,0.35
3862392408,28.6004468,77.1146545,3,0,30.0,0.3833333333333333
3862392410,28.6004915,77.1161201,3,0,30.0,0.35000000000000003
3862392413,28.6005074,77.1189362,4,0,30.0,0.35
3862392427,28.6006623,77.1169059,3,0,30.0,0.35000000000000003
3862392428,28.600712,77.1167678,3,0,30.0,0.35000000000000003
3862392433,28.6008139,77.1179439,4,0,30.0,0.35
3862392444,28.6011184,77.1169244,4,0,30.0,0.35
3862392449,28.6012005,77.116945,3,0,30.0,0.35000000000000003
3862392452,28.6011938,77.1190517,3,0,30.0,0.35000000000000003
3862392458,28.6012169,77.1180159,4,0,30.0,0.35
3862392459,28.6012436,77.1165189,3,0,30.0,0.35000000000000003
3862392473,28.6015186,77.1156968,3,0,30.0,0.35000000000000003
3862392481,28.6016283,77.1190653,3,0,30.0,0.35000000000000003
3868468444,28.5418485,77.0754485,3,0,40.0,0.6
3868516461,28.5309297,77.0953265,3,0,30.0,0.35000000000000003
3868516462,28.533019,77.0904161,3,0,36.666666666666664,0.5166666666666667
3868516466,28.5356478,77.0921349,3,0,30.0,0.35000000000000003
3868603696,28.5289056,77.0920313,1,0,30.0,0.35
3868603698,28.5292794,77.0929935,1,0,30.0,0.35
3868603735,28.5319302,77.0933907,3,0,36.666666666666664,0.5166666666666667
3868603737,28.531964,77.092061,3,0,36.666666666666664,0.5166666666666667
3868603748,28.5338905,77.0880081,3,0,30.0,0.35000000000000003
3868603752,28.5347284,77.0880178,3,0,30.0,0.35000000000000003
3868603867,28.5376323,77.0922544,3,0,43.333333333333336,0.6333333333333333
3868615943,28.5376887,77.1234992,3,0,30.0,0.35000000000000003
3868634353,28.5384201,77.1195686,3,0,30.0,0.35000000000000003
3897691452,28.575493,77.1438611,3,0,50.0,0.7000000000000001
3947529835,28.6303392,77.2179008,3,0,45.0,0.675
3947530960,28.6395114,77.2079346,4,1,45.0,0.675
3947530961,28.6395687,77.20782,4,1,45.0,0.675
4083435341,28.6270239,77.2153592,4,1,47.5,0.7125
4083435383,28.6293694,77.2171227,3,0,40.0,0.55
4083436490,28.6305317,77.2176681,3,0,50.0,0.75
4100572992,28.5820314,77.1204089,3,0,36.666666666666664,0.5166666666666667
4100572993,28.5916309,77.1252644,3,0,30.0,0.35000000000000003
4100585831,28.6076068,77.1210998,3,0,42.5,0.6
4101041324,28.608564,77.1023875,4,1,55.0,0.8
4101041325,28.6104404,77.1033912,3,0,36.666666666666664,0.48333333333333334
4101041350,28.6226327,77.1176625,4,0,36.666666666666664,0.4833333333333334
4101041351,28.6226856,77.1175795,4,0,36.666666666666664,0.4833333333333334
4101041356,28.6285795,77.1225517,3,0,40.0,0.55
4101041359,28.6327888,77.1261629,3,0,40.0,0.55
4101041373,28.6339945,77.1271965,3,0,40.0,0.55
4101041870,28.6352717,77.1282184,3,1,40.0,0.575
4101042097,28.6357334,77.1268052,3,0,35.0,0.475
4119393823,28.5124931,77.1203061,3,0,30.0,0.35000000000000003
4119393837,28.5140398,77.1058212,1,0,30.0,0.35
4119393838,28.5148484,77.1058197,3,0,30.0,0.32666666666666666
4124976396,28.5742783,77.1507279,3,0,53.333333333333336,0.7666666666666666
4130541492,28.5330388,77.0883741,3,0,30.0,0.35000000000000003
4130541499,28.5331579,77.0873084,1,0,30.0,0.35
4130541523,28.5339802,77.0899951,3,0,40.0,0.55
4130541533,28.5342285,77.0895171,3,0,30.0,0.35000000000000003
4130541535,28.5342696,77.0894385,3,0,30.0,0.35000000000000003
4130541547,28.5346505,77.0900606,3,0,30.0,0.35000000000000003
4130541550,28.5345005,77.090334,3,0,40.0,0.55
4130541558,28.534689,77.0888768,1,0,30.0,0.35
4130541573,28.5350571,77.0894441,3,0,30.0,0.35000000000000003
4130541575,28.5350837,77.0900517,1,0,30.0,0.35
4130541710,28.5357694,77.0906612,3,0,30.0,0.35000000000000003
4130541891,28.537604,77.0890146,3,0,30.0,0.35000000000000003
4130541896,28.5376668,77.0907442,3,0,30.0,0.35000000000000003
4130541907,28.5378515,77.0917471,1,0,30.0,0.35
4130541914,28.5379601,77.0912378,3,0,30.0,0.35000000000000003
4130541918,28.5380339,77.0907713,3,0,30.0,0.35000000000000003
4130541935,28.5383513,77.0899724,4,0,46.666666666666664,0.5499999999999999
4135855787,28.5138485,77.1144201,3,0,30.0,0.35000000000000003
4135855802,28.5148777,77.1138796,3,0,30.0,0.32666666666666666
4135855807,28.5149316,77.1144445,3,0,30.0,0.32666666666666666
4135855852,28.5154673,77.1116592,3,0,30.0,0.32666666666666666
4139896058,28.4997581,77.1216862,3,0,30.0,0.3833333333333333
4139896093,28.5030634,77.1188876,3,0,30.0,0.35000000000000003
4139896099,28.5044862,77.1141824,1,0,30.0,0.35
4139896157,28.5082726,77.1170978,3,0,30.0,0.35000000000000003
4139896158,28.5080649,77.1177669,3,0,30.0,0.35000000000000003
4139896160,28.5080965,77.1155507,3,0,30.0,0.35000000000000003
4139896169,28.50822,77.1148924,3,0,30.0,0.35000000000000003
4139896180,28.5096737,77.1198125,3,0,30.0,0.3833333333333333
4139896186,28.5105902,77.1153544,3,0,30.0,0.35000000000000003
4139896188,28.5109028,77.1174486,3,0,30.0,0.35000000000000003
4139896194,28.5115304,77.1184538,3,0,30.0,0.35000000000000003
4139896195,28.5115213,77.1198197,3,0,30.0,0.3833333333333333
4139896197,28.5120456,77.1171692,3,0,30.0,0.35000000000000003
4139896202,28.5113163,77.1151751,1,0,30.0,0.35
4139896218,28.5136605,77.1207163,3,0,30.0,0.32666666666666666
4139896221,28.5137493,77.1201351,3,0,30.0,0.32666666666666666
4139896222,28.5096077,77.1162623,1,0,30.0,0.35
4139896223,28.513809,77.1198508,3,0,30.0,0.32666666666666666
4139896226,28.513897,77.1150756,1,0,30.0,0.35
4139896229,28.5140136,77.1131292,3,0,30.0,0.35000000000000003
4139896236,28.5143089,77.1133114,1,0,30.0,0.35
4139896238,28.514457,77.1197788,3,0,30.0,0.35000000000000003
4139896243,28.5148006,77.1205614,3,0,30.0,0.35000000000000003
4139896245,28.5148479,77.113377,3,0,30.0,0.32666666666666666
4142301712,28.529387,77.0938379,1,0,30.0,0.35
4142301713,28.529455,77.0935558,1,0,30.0,0.35
4142301715,28.5297519,77.0935786,3,0,30.0,0.35000000000000003
4142301720,28.5297599,77.0930098,3,0,30.0,0.35000000000000003
4142301726,28.5300234,77.0936095,3,0,30.0,0.35000000000000003
4142301727,28.530026,77.0938892,3,0,30.0,0.35000000000000003
4142301729,28.5300349,77.093352,1,0,30.0,0.35
4142301730,28.5300078,77.0948786,3,0,30.0,0.35000000000000003
4144721208,28.5336754,77.0889162,3,0,30.0,0.35000000000000003
4144721225,28.5341939,77.0880116,3,0,30.0,0.35000000000000003
4144721236,28.5353999,77.0884536,3,0,30.0,0.35000000000000003
4153517012,28.4898629,77.1462563,3,0,30.0,0.35
4153517022,28.4915973,77.1458232,1,0,30.0,0.35
4153517036,28.4932281,77.1481238,3,0,80.0,0.95
4153844648,28.4851204,77.135839,3,0,30.0,0.35
4153844649,28.4856301,77.1350245,3,0,30.0,0.35000000000000003
4153844665,28.4870616,77.1348193,3,0,30.0,0.3666666666666667
4153844667,28.4872485,77.1346164,4,0,46.666666666666664,0.5499999999999999
4154052924,28.4852409,77.1349897,3,0,30.0,0.35
4154052926,28.4853455,77.1350026,3,0,30.0,0.3666666666666667
4154052929,28.4854014,77.1340348,3,0,30.0,0.4
4154052951,28.485742,77.1323839,3,0,80.0,0.95
4154052957,28.485986,77.1331149,1,0,30.0,0.4
4154052963,28.4861081,77.1340689,3,0,30.0,0.39999999999999997
4154052966,28.4861363,77.1333119,3,0,30.0,0.39999999999999997
4154052973,28.48623,77.134188,3,0,30.0,0.39999999999999997
4154052981,28.4863556,77.1331188,3,0,55.0,0.6749999999999999
4154053005,28.4868943,77.1348327,3,0,30.0,0.39999999999999997
4154053133,28.4921206,77.1454898,3,0,55.0,0.65
4154236734,28.4856065,77.1319546,3,0,46.666666666666664,0.5499999999999999
4154236738,28.4856701,77.126964,1,0,30.0,0.35
4154236742,28.4858139,77.1310307,3,0,30.0,0.35000000000000003
4154236746,28.4858458,77.1295649,3,0,30.0,0.35000000000000003
4154236748,28.4858458,77.1287616,3,0,30.0,0.35000000000000003
4154236751,28.4858576,77.1276163,3,0,30.0,0.35000000000000003
4154236752,28.4858746,77.1267247,1,0,30.0,0.35
4154236827,28.4871601,77.1283713,1,0,30.0,0.35
4154236832,28.4872785,77.129596,1,0,30.0,0.35
4154236835,28.4874854,77.1247852,1,0,30.0,0.35
4154236837,28.4875832,77.1248214,3,0,30.0,0.35000000000000003
4154236840,28.4876422,77.1350567,3,0,55.0,0.6499999999999999
4154236844,28.4876327,77.1265275,1,0,30.0,0.4
4154236853,28.4877194,77.1291263,1,0,30.0,0.35
4154236855,28.4877029,77.124869,3,0,30.0,0.3666666666666667
4154236856,28.4877443,77.1304078,3,0,30.0,0.35000000000000003
4154236869,28.487862,77.1249454,3,0,30.0,0.35000000000000003
4154236879,28.4880275,77.1234732,3,0,30.0,0.35000000000000003
4154236882,28.4879386,77.1249783,3,0,30.0,0.3666666666666667
4154236892,28.4880376,77.1303876,1,0,30.0,0.35
4154236896,28.4881649,77.1235294,3,0,30.0,0.3666666666666667
4154236898,28.4881413,77.125044,3,0,30.0,0.35000000000000003
4154236903,28.4882998,77.1235831,3,0,30.0,0.35000000000000003
4154236905,28.4883977,77.1251298,3,0,30.0,0.35000000000000003
4154236906,28.4877824,77.1257492,3,0,30.0,0.3833333333333333
4154236909,28.4885654,77.1237012,3,0,30.0,0.35000000000000003
4154236913,28.4886659,77.1252566,3,0,30.0,0.35000000000000003
4154236915,28.4888277,77.1238056,3,0,30.0,0.35000000000000003
4154236917,28.4889364,77.1253612,3,0,30.0,0.35000000000000003
4154236920,28.4890715,77.1261589,3,0,30.0,0.35000000000000003
4154236922,28.4891144,77.1239164,3,0,30.0,0.35000000000000003
4154236929,28.4893453,77.1250503,1,0,30.0,0.35
